,Client,Packages,hops,next,start
21780,202,0,0,101,108
21781,202,0,1,101,108
21782,202,0,2,101,108
21783,203,0,0,101,108
21784,203,0,1,101,108
21785,203,0,2,101,108
21786,204,0,0,101,108
21787,204,0,1,101,108
21788,204,0,2,101,108
21789,205,0,0,101,108
21790,205,0,1,101,108
21791,205,0,2,101,108
21792,206,0,0,101,108
21793,206,0,1,101,108
21794,206,0,2,101,108
21795,207,0,0,101,108
21796,207,0,1,101,108
21797,207,0,2,101,108
21798,1,0,0,102,108
21799,1,0,1,102,108
21800,1,0,2,102,108
21801,2,0,0,102,108
21802,2,0,1,102,108
21803,2,0,2,102,108
21804,3,0,0,102,108
21805,3,0,1,102,108
21806,3,0,2,102,108
21807,4,0,0,102,108
21808,4,0,1,102,108
21809,4,0,2,102,108
21810,5,0,0,102,108
21811,5,0,1,102,108
21812,5,0,2,102,108
21813,6,0,0,102,108
21814,6,0,1,102,108
21815,6,0,2,102,108
21816,7,0,0,102,108
21817,7,0,1,102,108
21818,7,0,2,102,108
21819,201,0,0,102,108
21820,201,0,1,102,108
21821,201,0,2,102,108
21822,202,0,0,102,108
21823,202,0,1,102,108
21824,202,0,2,102,108
21825,203,0,0,102,108
21826,203,0,1,102,108
21827,203,0,2,102,108
21828,204,0,0,102,108
21829,204,0,1,102,108
21830,204,0,2,102,108
21831,205,0,0,102,108
21832,205,0,1,102,108
21833,205,0,2,102,108
21834,206,0,0,102,108
21835,206,0,1,102,108
21836,206,0,2,102,108
21837,207,0,0,102,108
21838,207,0,1,102,108
21839,207,0,2,102,108
21840,1,0,0,103,108
21841,1,0,1,103,108
21842,1,0,2,103,108
21843,2,0,0,103,108
21844,2,0,1,103,108
21845,2,0,2,103,108
21846,3,0,0,103,108
21847,3,0,1,103,108
21848,3,0,2,103,108
21849,4,0,0,103,108
21850,4,0,1,103,108
21851,4,0,2,103,108
21852,5,0,0,103,108
21853,5,0,1,103,108
21854,5,0,2,103,108
21855,6,0,0,103,108
21856,6,0,1,103,108
21857,6,0,2,103,108
21858,7,0,0,103,108
21859,7,0,1,103,108
21860,7,0,2,103,108
21861,201,0,0,103,108
21862,201,0,1,103,108
21863,201,0,2,103,108
21864,202,0,0,103,108
21865,202,0,1,103,108
21866,202,0,2,103,108
21867,203,0,0,103,108
21868,203,0,1,103,108
21869,203,0,2,103,108
21870,204,0,0,103,108
21871,204,0,1,103,108
21872,204,0,2,103,108
21873,205,0,0,103,108
21874,205,0,1,103,108
21875,205,0,2,103,108
21876,206,0,0,103,108
21877,206,0,1,103,108
21878,206,0,2,103,108
21879,207,0,0,103,108
21880,207,0,1,103,108
21881,207,0,2,103,108
21882,1,0,0,104,108
21883,1,0,1,104,108
21884,1,0,2,104,108
21885,2,0,0,104,108
21886,2,0,1,104,108
21887,2,0,2,104,108
21888,3,0,0,104,108
21889,3,0,1,104,108
21890,3,0,2,104,108
21891,4,0,0,104,108
21892,4,0,1,104,108
21893,4,0,2,104,108
21894,5,0,0,104,108
21895,5,0,1,104,108
21896,5,0,2,104,108
21897,6,0,0,104,108
21898,6,0,1,104,108
21899,6,0,2,104,108
21900,7,0,0,104,108
21901,7,0,1,104,108
21902,7,0,2,104,108
21903,201,0,0,104,108
21904,201,0,1,104,108
21905,201,0,2,104,108
21906,202,0,0,104,108
21907,202,0,1,104,108
21908,202,0,2,104,108
21909,203,0,0,104,108
21910,203,0,1,104,108
21911,203,0,2,104,108
21912,204,0,0,104,108
21913,204,0,1,104,108
21914,204,0,2,104,108
21915,205,0,0,104,108
21916,205,0,1,104,108
21917,205,0,2,104,108
21918,206,0,0,104,108
21919,206,0,1,104,108
21920,206,0,2,104,108
21921,207,0,0,104,108
21922,207,0,1,104,108
21923,207,0,2,104,108
21924,1,0,0,105,108
21925,1,0,1,105,108
21926,1,0,2,105,108
21927,2,0,0,105,108
21928,2,0,1,105,108
21929,2,0,2,105,108
21930,3,0,0,105,108
21931,3,0,1,105,108
21932,3,0,2,105,108
21933,4,0,0,105,108
21934,4,0,1,105,108
21935,4,0,2,105,108
21936,5,0,0,105,108
21937,5,0,1,105,108
21938,5,0,2,105,108
21939,6,0,0,105,108
21940,6,0,1,105,108
21941,6,0,2,105,108
21942,7,0,0,105,108
21943,7,0,1,105,108
21944,7,0,2,105,108
21945,201,0,0,105,108
21946,201,0,1,105,108
21947,201,0,2,105,108
21948,202,0,0,105,108
21949,202,0,1,105,108
21950,202,0,2,105,108
21951,203,0,0,105,108
21952,203,0,1,105,108
21953,203,0,2,105,108
21954,204,0,0,105,108
21955,204,0,1,105,108
21956,204,0,2,105,108
21957,205,0,0,105,108
21958,205,0,1,105,108
21959,205,0,2,105,108
21960,206,0,0,105,108
21961,206,0,1,105,108
21962,206,0,2,105,108
21963,207,0,0,105,108
21964,207,0,1,105,108
21965,207,0,2,105,108
21966,1,0,0,106,108
21967,1,0,1,106,108
21968,1,0,2,106,108
21969,2,0,0,106,108
21970,2,0,1,106,108
21971,2,0,2,106,108
21972,3,0,0,106,108
21973,3,0,1,106,108
21974,3,0,2,106,108
21975,4,0,0,106,108
21976,4,0,1,106,108
21977,4,0,2,106,108
21978,5,0,0,106,108
21979,5,0,1,106,108
21980,5,0,2,106,108
21981,6,0,0,106,108
21982,6,0,1,106,108
21983,6,0,2,106,108
21984,7,0,0,106,108
21985,7,0,1,106,108
21986,7,0,2,106,108
21987,201,0,0,106,108
21988,201,0,1,106,108
21989,201,0,2,106,108
21990,202,0,0,106,108
21991,202,0,1,106,108
21992,202,0,2,106,108
21993,203,0,0,106,108
21994,203,0,1,106,108
21995,203,0,2,106,108
21996,204,0,0,106,108
21997,204,0,1,106,108
21998,204,0,2,106,108
21999,205,0,0,106,108
22000,205,0,1,106,108
22001,205,0,2,106,108
22002,206,0,0,106,108
22003,206,0,1,106,108
22004,206,0,2,106,108
22005,207,0,0,106,108
22006,207,0,1,106,108
22007,207,0,2,106,108
22008,1,0,0,107,108
22009,1,0,1,107,108
22010,1,0,2,107,108
22011,2,0,0,107,108
22012,2,0,1,107,108
22013,2,0,2,107,108
22014,3,0,0,107,108
22015,3,0,1,107,108
22016,3,0,2,107,108
22017,4,0,0,107,108
22018,4,0,1,107,108
22019,4,0,2,107,108
22020,5,0,0,107,108
22021,5,0,1,107,108
22022,5,0,2,107,108
22023,6,0,0,107,108
22024,6,0,1,107,108
22025,6,0,2,107,108
22026,7,0,0,107,108
22027,7,0,1,107,108
22028,7,0,2,107,108
22029,201,0,0,107,108
22030,201,0,1,107,108
22031,201,0,2,107,108
22032,202,0,0,107,108
22033,202,0,1,107,108
22034,202,0,2,107,108
22035,203,0,0,107,108
22036,203,0,1,107,108
22037,203,0,2,107,108
22038,204,0,0,107,108
22039,204,0,1,107,108
22040,204,0,2,107,108
22041,205,0,0,107,108
22042,205,0,1,107,108
22043,205,0,2,107,108
22044,206,0,0,107,108
22045,206,0,1,107,108
22046,206,0,2,107,108
22047,207,0,0,107,108
22048,207,0,1,107,108
22049,207,0,2,107,108
22050,1,0,0,108,108
22051,1,0,1,108,108
22052,1,0,2,108,108
22053,2,0,0,108,108
22054,2,0,1,108,108
22055,2,0,2,108,108
22056,3,0,0,108,108
22057,3,0,1,108,108
22058,3,0,2,108,108
22059,4,0,0,108,108
22060,4,0,1,108,108
22061,4,0,2,108,108
22062,5,0,0,108,108
22063,5,0,1,108,108
22064,5,0,2,108,108
22065,6,0,0,108,108
22066,6,0,1,108,108
22067,6,0,2,108,108
22068,7,0,0,108,108
22069,7,0,1,108,108
22070,7,0,2,108,108
22071,201,0,0,108,108
22072,201,0,1,108,108
22073,201,0,2,108,108
22074,202,0,0,108,108
22075,202,0,1,108,108
22076,202,0,2,108,108
22077,203,0,0,108,108
22078,203,0,1,108,108
22079,203,0,2,108,108
22080,204,0,0,108,108
22081,204,0,1,108,108
22082,204,0,2,108,108
22083,205,0,0,108,108
22084,205,0,1,108,108
22085,205,0,2,108,108
22086,206,0,0,108,108
22087,206,0,1,108,108
22088,206,0,2,108,108
22089,207,0,0,108,108
22090,207,0,1,108,108
22091,207,0,2,108,108
22092,1,0,0,109,108
22093,1,0,1,109,108
22094,1,0,2,109,108
22095,2,0,0,109,108
22096,2,0,1,109,108
22097,2,0,2,109,108
22098,3,0,0,109,108
22099,3,0,1,109,108
22100,3,0,2,109,108
22101,4,0,0,109,108
22102,4,0,1,109,108
22103,4,0,2,109,108
22104,5,0,0,109,108
22105,5,0,1,109,108
22106,5,0,2,109,108
22107,6,0,0,109,108
22108,6,0,1,109,108
22109,6,0,2,109,108
22110,7,0,0,109,108
22111,7,0,1,109,108
22112,7,0,2,109,108
22113,201,0,0,109,108
22114,201,0,1,109,108
22115,201,0,2,109,108
22116,202,0,0,109,108
22117,202,0,1,109,108
22118,202,0,2,109,108
22119,203,0,0,109,108
22120,203,0,1,109,108
22121,203,0,2,109,108
22122,204,0,0,109,108
22123,204,0,1,109,108
22124,204,0,2,109,108
22125,205,0,0,109,108
22126,205,0,1,109,108
22127,205,0,2,109,108
22128,206,0,0,109,108
22129,206,0,1,109,108
22130,206,0,2,109,108
22131,207,0,0,109,108
22132,207,0,1,109,108
22133,207,0,2,109,108
22134,1,0,0,110,108
22135,1,0,1,110,108
22136,1,0,2,110,108
22137,2,0,0,110,108
22138,2,0,1,110,108
22139,2,0,2,110,108
22140,3,0,0,110,108
22141,3,0,1,110,108
22142,3,0,2,110,108
22143,4,0,0,110,108
22144,4,0,1,110,108
22145,4,0,2,110,108
22146,5,0,0,110,108
22147,5,0,1,110,108
22148,5,0,2,110,108
22149,6,0,0,110,108
22150,6,0,1,110,108
22151,6,0,2,110,108
22152,7,0,0,110,108
22153,7,0,1,110,108
22154,7,0,2,110,108
22155,201,0,0,110,108
22156,201,0,1,110,108
22157,201,0,2,110,108
22158,202,0,0,110,108
22159,202,0,1,110,108
22160,202,0,2,110,108
22161,203,0,0,110,108
22162,203,0,1,110,108
22163,203,0,2,110,108
22164,204,0,0,110,108
22165,204,0,1,110,108
22166,204,0,2,110,108
22167,205,0,0,110,108
22168,205,0,1,110,108
22169,205,0,2,110,108
22170,206,0,0,110,108
22171,206,0,1,110,108
22172,206,0,2,110,108
22173,207,0,0,110,108
22174,207,0,1,110,108
22175,207,0,2,110,108
22176,1,0,0,1,109
22177,1,0,1,1,109
22178,1,0,2,1,109
22179,2,0,0,1,109
22180,2,0,1,1,109
22181,2,0,2,1,109
22182,3,0,0,1,109
22183,3,0,1,1,109
22184,3,0,2,1,109
22185,4,0,0,1,109
22186,4,0,1,1,109
22187,4,0,2,1,109
22188,5,0,0,1,109
22189,5,0,1,1,109
22190,5,0,2,1,109
22191,6,0,0,1,109
22192,6,0,1,1,109
22193,6,0,2,1,109
22194,7,0,0,1,109
22195,7,0,1,1,109
22196,7,0,2,1,109
22197,201,0,0,1,109
22198,201,0,1,1,109
22199,201,0,2,1,109
22200,202,0,0,1,109
22201,202,0,1,1,109
22202,202,0,2,1,109
22203,203,0,0,1,109
22204,203,0,1,1,109
22205,203,0,2,1,109
22206,204,0,0,1,109
22207,204,0,1,1,109
22208,204,0,2,1,109
22209,205,0,0,1,109
22210,205,0,1,1,109
22211,205,0,2,1,109
22212,206,0,0,1,109
22213,206,0,1,1,109
22214,206,0,2,1,109
22215,207,0,0,1,109
22216,207,0,1,1,109
22217,207,0,2,1,109
22218,1,0,0,2,109
22219,1,0,1,2,109
22220,1,0,2,2,109
22221,2,0,0,2,109
22222,2,0,1,2,109
22223,2,0,2,2,109
22224,3,0,0,2,109
22225,3,0,1,2,109
22226,3,0,2,2,109
22227,4,0,0,2,109
22228,4,0,1,2,109
22229,4,0,2,2,109
22230,5,0,0,2,109
22231,5,0,1,2,109
22232,5,0,2,2,109
22233,6,0,0,2,109
22234,6,0,1,2,109
22235,6,0,2,2,109
22236,7,0,0,2,109
22237,7,0,1,2,109
22238,7,0,2,2,109
22239,201,0,0,2,109
22240,201,0,1,2,109
22241,201,0,2,2,109
22242,202,0,0,2,109
22243,202,0,1,2,109
22244,202,0,2,2,109
22245,203,0,0,2,109
22246,203,0,1,2,109
22247,203,0,2,2,109
22248,204,0,0,2,109
22249,204,0,1,2,109
22250,204,0,2,2,109
22251,205,0,0,2,109
22252,205,0,1,2,109
22253,205,0,2,2,109
22254,206,0,0,2,109
22255,206,0,1,2,109
22256,206,0,2,2,109
22257,207,0,0,2,109
22258,207,0,1,2,109
22259,207,0,2,2,109
22260,1,0,0,3,109
22261,1,0,1,3,109
22262,1,0,2,3,109
22263,2,0,0,3,109
22264,2,0,1,3,109
22265,2,0,2,3,109
22266,3,0,0,3,109
22267,3,0,1,3,109
22268,3,0,2,3,109
22269,4,0,0,3,109
22270,4,0,1,3,109
22271,4,0,2,3,109
22272,5,0,0,3,109
22273,5,0,1,3,109
22274,5,0,2,3,109
22275,6,0,0,3,109
22276,6,0,1,3,109
22277,6,0,2,3,109
22278,7,0,0,3,109
22279,7,0,1,3,109
22280,7,0,2,3,109
22281,201,0,0,3,109
22282,201,0,1,3,109
22283,201,0,2,3,109
22284,202,0,0,3,109
22285,202,0,1,3,109
22286,202,0,2,3,109
22287,203,0,0,3,109
22288,203,0,1,3,109
22289,203,0,2,3,109
22290,204,0,0,3,109
22291,204,0,1,3,109
22292,204,0,2,3,109
22293,205,0,0,3,109
22294,205,0,1,3,109
22295,205,0,2,3,109
22296,206,0,0,3,109
22297,206,0,1,3,109
22298,206,0,2,3,109
22299,207,0,0,3,109
22300,207,0,1,3,109
22301,207,0,2,3,109
22302,1,0,0,4,109
22303,1,0,1,4,109
22304,1,0,2,4,109
22305,2,0,0,4,109
22306,2,0,1,4,109
22307,2,0,2,4,109
22308,3,0,0,4,109
22309,3,0,1,4,109
22310,3,0,2,4,109
22311,4,0,0,4,109
22312,4,0,1,4,109
22313,4,0,2,4,109
22314,5,0,0,4,109
22315,5,0,1,4,109
22316,5,0,2,4,109
22317,6,0,0,4,109
22318,6,0,1,4,109
22319,6,0,2,4,109
22320,7,0,0,4,109
22321,7,0,1,4,109
22322,7,0,2,4,109
22323,201,0,0,4,109
22324,201,0,1,4,109
22325,201,0,2,4,109
22326,202,0,0,4,109
22327,202,0,1,4,109
22328,202,0,2,4,109
22329,203,0,0,4,109
22330,203,0,1,4,109
22331,203,0,2,4,109
22332,204,0,0,4,109
22333,204,0,1,4,109
22334,204,0,2,4,109
22335,205,0,0,4,109
22336,205,0,1,4,109
22337,205,0,2,4,109
22338,206,0,0,4,109
22339,206,0,1,4,109
22340,206,0,2,4,109
22341,207,0,0,4,109
22342,207,0,1,4,109
22343,207,0,2,4,109
22344,1,0,0,5,109
22345,1,0,1,5,109
22346,1,0,2,5,109
22347,2,0,0,5,109
22348,2,0,1,5,109
22349,2,0,2,5,109
22350,3,0,0,5,109
22351,3,0,1,5,109
22352,3,0,2,5,109
22353,4,0,0,5,109
22354,4,0,1,5,109
22355,4,0,2,5,109
22356,5,0,0,5,109
22357,5,0,1,5,109
22358,5,0,2,5,109
22359,6,0,0,5,109
22360,6,0,1,5,109
22361,6,0,2,5,109
22362,7,0,0,5,109
22363,7,0,1,5,109
22364,7,0,2,5,109
22365,201,0,0,5,109
22366,201,0,1,5,109
22367,201,0,2,5,109
22368,202,0,0,5,109
22369,202,0,1,5,109
22370,202,0,2,5,109
22371,203,0,0,5,109
22372,203,0,1,5,109
22373,203,0,2,5,109
22374,204,0,0,5,109
22375,204,0,1,5,109
22376,204,0,2,5,109
22377,205,0,0,5,109
22378,205,0,1,5,109
22379,205,0,2,5,109
22380,206,0,0,5,109
22381,206,0,1,5,109
22382,206,0,2,5,109
22383,207,0,0,5,109
22384,207,0,1,5,109
22385,207,0,2,5,109
22386,1,0,0,6,109
22387,1,0,1,6,109
22388,1,0,2,6,109
22389,2,0,0,6,109
22390,2,0,1,6,109
22391,2,0,2,6,109
22392,3,0,0,6,109
22393,3,0,1,6,109
22394,3,0,2,6,109
22395,4,0,0,6,109
22396,4,0,1,6,109
22397,4,0,2,6,109
22398,5,0,0,6,109
22399,5,0,1,6,109
22400,5,0,2,6,109
22401,6,0,0,6,109
22402,6,0,1,6,109
22403,6,0,2,6,109
22404,7,0,0,6,109
22405,7,0,1,6,109
22406,7,0,2,6,109
22407,201,0,0,6,109
22408,201,0,1,6,109
22409,201,0,2,6,109
22410,202,0,0,6,109
22411,202,0,1,6,109
22412,202,0,2,6,109
22413,203,0,0,6,109
22414,203,0,1,6,109
22415,203,0,2,6,109
22416,204,0,0,6,109
22417,204,0,1,6,109
22418,204,0,2,6,109
22419,205,0,0,6,109
22420,205,0,1,6,109
22421,205,0,2,6,109
22422,206,0,0,6,109
22423,206,0,1,6,109
22424,206,0,2,6,109
22425,207,0,0,6,109
22426,207,0,1,6,109
22427,207,0,2,6,109
22428,1,0,0,7,109
22429,1,0,1,7,109
22430,1,0,2,7,109
22431,2,0,0,7,109
22432,2,0,1,7,109
22433,2,0,2,7,109
22434,3,0,0,7,109
22435,3,0,1,7,109
22436,3,0,2,7,109
22437,4,0,0,7,109
22438,4,0,1,7,109
22439,4,0,2,7,109
22440,5,0,0,7,109
22441,5,0,1,7,109
22442,5,0,2,7,109
22443,6,0,0,7,109
22444,6,0,1,7,109
22445,6,0,2,7,109
22446,7,0,0,7,109
22447,7,0,1,7,109
22448,7,0,2,7,109
22449,201,0,0,7,109
22450,201,0,1,7,109
22451,201,0,2,7,109
22452,202,0,0,7,109
22453,202,0,1,7,109
22454,202,0,2,7,109
22455,203,0,0,7,109
22456,203,0,1,7,109
22457,203,0,2,7,109
22458,204,0,0,7,109
22459,204,0,1,7,109
22460,204,0,2,7,109
22461,205,0,0,7,109
22462,205,0,1,7,109
22463,205,0,2,7,109
22464,206,0,0,7,109
22465,206,0,1,7,109
22466,206,0,2,7,109
22467,207,0,0,7,109
22468,207,0,1,7,109
22469,207,0,2,7,109
22470,1,0,0,201,109
22471,1,0,1,201,109
22472,1,0,2,201,109
22473,2,0,0,201,109
22474,2,0,1,201,109
22475,2,0,2,201,109
22476,3,0,0,201,109
22477,3,0,1,201,109
22478,3,0,2,201,109
22479,4,0,0,201,109
22480,4,0,1,201,109
22481,4,0,2,201,109
22482,5,0,0,201,109
22483,5,0,1,201,109
22484,5,0,2,201,109
22485,6,0,0,201,109
22486,6,0,1,201,109
22487,6,0,2,201,109
22488,7,0,0,201,109
22489,7,0,1,201,109
22490,7,0,2,201,109
22491,201,0,0,201,109
22492,201,0,1,201,109
22493,201,0,2,201,109
22494,202,0,0,201,109
22495,202,0,1,201,109
22496,202,0,2,201,109
22497,203,0,0,201,109
22498,203,0,1,201,109
22499,203,0,2,201,109
22500,204,0,0,201,109
22501,204,0,1,201,109
22502,204,0,2,201,109
22503,205,0,0,201,109
22504,205,0,1,201,109
22505,205,0,2,201,109
22506,206,0,0,201,109
22507,206,0,1,201,109
22508,206,0,2,201,109
22509,207,0,0,201,109
22510,207,0,1,201,109
22511,207,0,2,201,109
22512,1,0,0,202,109
22513,1,0,1,202,109
22514,1,0,2,202,109
22515,2,0,0,202,109
22516,2,0,1,202,109
22517,2,0,2,202,109
22518,3,0,0,202,109
22519,3,0,1,202,109
22520,3,0,2,202,109
22521,4,0,0,202,109
22522,4,0,1,202,109
22523,4,0,2,202,109
22524,5,0,0,202,109
22525,5,0,1,202,109
22526,5,0,2,202,109
22527,6,0,0,202,109
22528,6,0,1,202,109
22529,6,0,2,202,109
22530,7,0,0,202,109
22531,7,0,1,202,109
22532,7,0,2,202,109
22533,201,0,0,202,109
22534,201,0,1,202,109
22535,201,0,2,202,109
22536,202,0,0,202,109
22537,202,0,1,202,109
22538,202,0,2,202,109
22539,203,0,0,202,109
22540,203,0,1,202,109
22541,203,0,2,202,109
22542,204,0,0,202,109
22543,204,0,1,202,109
22544,204,0,2,202,109
22545,205,0,0,202,109
22546,205,0,1,202,109
22547,205,0,2,202,109
22548,206,0,0,202,109
22549,206,0,1,202,109
22550,206,0,2,202,109
22551,207,0,0,202,109
22552,207,0,1,202,109
22553,207,0,2,202,109
22554,1,0,0,203,109
22555,1,0,1,203,109
22556,1,0,2,203,109
22557,2,0,0,203,109
22558,2,0,1,203,109
22559,2,0,2,203,109
22560,3,0,0,203,109
22561,3,0,1,203,109
22562,3,0,2,203,109
22563,4,0,0,203,109
22564,4,0,1,203,109
22565,4,0,2,203,109
22566,5,0,0,203,109
22567,5,0,1,203,109
22568,5,0,2,203,109
22569,6,0,0,203,109
22570,6,0,1,203,109
22571,6,0,2,203,109
22572,7,0,0,203,109
22573,7,0,1,203,109
22574,7,0,2,203,109
22575,201,0,0,203,109
22576,201,0,1,203,109
22577,201,0,2,203,109
22578,202,0,0,203,109
22579,202,0,1,203,109
22580,202,0,2,203,109
22581,203,0,0,203,109
22582,203,0,1,203,109
22583,203,0,2,203,109
22584,204,0,0,203,109
22585,204,0,1,203,109
22586,204,0,2,203,109
22587,205,0,0,203,109
22588,205,0,1,203,109
22589,205,0,2,203,109
22590,206,0,0,203,109
22591,206,0,1,203,109
22592,206,0,2,203,109
22593,207,0,0,203,109
22594,207,0,1,203,109
22595,207,0,2,203,109
22596,1,0,0,204,109
22597,1,0,1,204,109
22598,1,0,2,204,109
22599,2,0,0,204,109
22600,2,0,1,204,109
22601,2,0,2,204,109
22602,3,0,0,204,109
22603,3,0,1,204,109
22604,3,0,2,204,109
22605,4,0,0,204,109
22606,4,0,1,204,109
22607,4,0,2,204,109
22608,5,0,0,204,109
22609,5,0,1,204,109
22610,5,0,2,204,109
22611,6,0,0,204,109
22612,6,0,1,204,109
22613,6,0,2,204,109
22614,7,0,0,204,109
22615,7,0,1,204,109
22616,7,0,2,204,109
22617,201,0,0,204,109
22618,201,0,1,204,109
22619,201,0,2,204,109
22620,202,0,0,204,109
22621,202,0,1,204,109
22622,202,0,2,204,109
22623,203,0,0,204,109
22624,203,0,1,204,109
22625,203,0,2,204,109
22626,204,0,0,204,109
22627,204,0,1,204,109
22628,204,0,2,204,109
22629,205,0,0,204,109
22630,205,0,1,204,109
22631,205,0,2,204,109
22632,206,0,0,204,109
22633,206,0,1,204,109
22634,206,0,2,204,109
22635,207,0,0,204,109
22636,207,0,1,204,109
22637,207,0,2,204,109
22638,1,0,0,205,109
22639,1,0,1,205,109
22640,1,0,2,205,109
22641,2,0,0,205,109
22642,2,0,1,205,109
22643,2,0,2,205,109
22644,3,0,0,205,109
22645,3,0,1,205,109
22646,3,0,2,205,109
22647,4,0,0,205,109
22648,4,0,1,205,109
22649,4,0,2,205,109
22650,5,0,0,205,109
22651,5,0,1,205,109
22652,5,0,2,205,109
22653,6,0,0,205,109
22654,6,0,1,205,109
22655,6,0,2,205,109
22656,7,0,0,205,109
22657,7,0,1,205,109
22658,7,0,2,205,109
22659,201,0,0,205,109
22660,201,0,1,205,109
22661,201,0,2,205,109
22662,202,0,0,205,109
22663,202,0,1,205,109
22664,202,0,2,205,109
22665,203,0,0,205,109
22666,203,0,1,205,109
22667,203,0,2,205,109
22668,204,0,0,205,109
22669,204,0,1,205,109
22670,204,0,2,205,109
22671,205,0,0,205,109
22672,205,0,1,205,109
22673,205,0,2,205,109
22674,206,0,0,205,109
22675,206,0,1,205,109
22676,206,0,2,205,109
22677,207,0,0,205,109
22678,207,0,1,205,109
22679,207,0,2,205,109
22680,1,0,0,206,109
22681,1,0,1,206,109
22682,1,0,2,206,109
22683,2,0,0,206,109
22684,2,0,1,206,109
22685,2,0,2,206,109
22686,3,0,0,206,109
22687,3,0,1,206,109
22688,3,0,2,206,109
22689,4,0,0,206,109
22690,4,0,1,206,109
22691,4,0,2,206,109
22692,5,0,0,206,109
22693,5,0,1,206,109
22694,5,0,2,206,109
22695,6,0,0,206,109
22696,6,0,1,206,109
22697,6,0,2,206,109
22698,7,0,0,206,109
22699,7,0,1,206,109
22700,7,0,2,206,109
22701,201,0,0,206,109
22702,201,0,1,206,109
22703,201,0,2,206,109
22704,202,0,0,206,109
22705,202,0,1,206,109
22706,202,0,2,206,109
22707,203,0,0,206,109
22708,203,0,1,206,109
22709,203,0,2,206,109
22710,204,0,0,206,109
22711,204,0,1,206,109
22712,204,0,2,206,109
22713,205,0,0,206,109
22714,205,0,1,206,109
22715,205,0,2,206,109
22716,206,0,0,206,109
22717,206,0,1,206,109
22718,206,0,2,206,109
22719,207,0,0,206,109
22720,207,0,1,206,109
22721,207,0,2,206,109
22722,1,0,0,207,109
22723,1,0,1,207,109
22724,1,0,2,207,109
22725,2,0,0,207,109
22726,2,0,1,207,109
22727,2,0,2,207,109
22728,3,0,0,207,109
22729,3,0,1,207,109
22730,3,0,2,207,109
22731,4,0,0,207,109
22732,4,0,1,207,109
22733,4,0,2,207,109
22734,5,0,0,207,109
22735,5,0,1,207,109
22736,5,0,2,207,109
22737,6,0,0,207,109
22738,6,0,1,207,109
22739,6,0,2,207,109
22740,7,0,0,207,109
22741,7,0,1,207,109
22742,7,0,2,207,109
22743,201,0,0,207,109
22744,201,0,1,207,109
22745,201,0,2,207,109
22746,202,0,0,207,109
22747,202,0,1,207,109
22748,202,0,2,207,109
22749,203,0,0,207,109
22750,203,0,1,207,109
22751,203,0,2,207,109
22752,204,0,0,207,109
22753,204,0,1,207,109
22754,204,0,2,207,109
22755,205,0,0,207,109
22756,205,0,1,207,109
22757,205,0,2,207,109
22758,206,0,0,207,109
22759,206,0,1,207,109
22760,206,0,2,207,109
22761,207,0,0,207,109
22762,207,0,1,207,109
22763,207,0,2,207,109
22764,1,0,0,101,109
22765,1,0,1,101,109
22766,1,0,2,101,109
22767,2,0,0,101,109
22768,2,0,1,101,109
22769,2,0,2,101,109
22770,3,0,0,101,109
22771,3,0,1,101,109
22772,3,0,2,101,109
22773,4,0,0,101,109
22774,4,0,1,101,109
22775,4,0,2,101,109
22776,5,0,0,101,109
22777,5,0,1,101,109
22778,5,0,2,101,109
22779,6,0,0,101,109
22780,6,0,1,101,109
22781,6,0,2,101,109
22782,7,0,0,101,109
22783,7,0,1,101,109
22784,7,0,2,101,109
22785,201,0,0,101,109
22786,201,0,1,101,109
22787,201,0,2,101,109
22788,202,0,0,101,109
22789,202,0,1,101,109
22790,202,0,2,101,109
22791,203,0,0,101,109
22792,203,0,1,101,109
22793,203,0,2,101,109
22794,204,0,0,101,109
22795,204,0,1,101,109
22796,204,0,2,101,109
22797,205,0,0,101,109
22798,205,0,1,101,109
22799,205,0,2,101,109
22800,206,0,0,101,109
22801,206,0,1,101,109
22802,206,0,2,101,109
22803,207,0,0,101,109
22804,207,0,1,101,109
22805,207,0,2,101,109
22806,1,0,0,102,109
22807,1,0,1,102,109
22808,1,0,2,102,109
22809,2,0,0,102,109
22810,2,0,1,102,109
22811,2,0,2,102,109
22812,3,0,0,102,109
22813,3,0,1,102,109
22814,3,0,2,102,109
22815,4,0,0,102,109
22816,4,0,1,102,109
22817,4,0,2,102,109
22818,5,0,0,102,109
22819,5,0,1,102,109
22820,5,0,2,102,109
22821,6,0,0,102,109
22822,6,0,1,102,109
22823,6,0,2,102,109
22824,7,0,0,102,109
22825,7,0,1,102,109
22826,7,0,2,102,109
22827,201,0,0,102,109
22828,201,0,1,102,109
22829,201,0,2,102,109
22830,202,0,0,102,109
22831,202,0,1,102,109
22832,202,0,2,102,109
22833,203,0,0,102,109
22834,203,0,1,102,109
22835,203,0,2,102,109
22836,204,0,0,102,109
22837,204,0,1,102,109
22838,204,0,2,102,109
22839,205,0,0,102,109
22840,205,0,1,102,109
22841,205,0,2,102,109
22842,206,0,0,102,109
22843,206,0,1,102,109
22844,206,0,2,102,109
22845,207,0,0,102,109
22846,207,0,1,102,109
22847,207,0,2,102,109
22848,1,0,0,103,109
22849,1,0,1,103,109
22850,1,0,2,103,109
22851,2,0,0,103,109
22852,2,0,1,103,109
22853,2,0,2,103,109
22854,3,0,0,103,109
